chunk_id,document_id,chunk_index,text,text_length_chars,estimated_tokens,source_url,title,category,local_path
chunk_3f9718c71160a1df8920,doc_0694e882d8c90da1f786,1,"Truyền thống hơn 70 năm xây dựng và phát triển, Trường Đại học Khoa học Tự nhiên đã định hình bản sắc văn hoá và triết lý phát triển của mình dựa trên các giá trị cốt lõi sau:
Tiên phong và sáng tạo
Hợp tác và thân thiện
1.4. Triết lý giáo dục
Đào tạo kết hợp chặt chẽ với nghiên cứu và đổi mới sáng tạo, dựa trên nền tảng vững chắc của khoa học cơ bản, nhằm phát triển tri thức và ứng dụng thực tiễn.
1.5. Khẩu hiệu hành động
Sáng tạo, Tiên phong, Trách nhiệm xã hội
TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐẠI HỌC QGHN
Trường ĐHKTN ra đời là sự tiếp nối, kế thừa và phát huy truyền thống hơn 55 của Trường ĐHTH Hà Nội - Trường đại học đầu tiên và lớn nhât của đất nước",665,166,https://hus.vnu.edu.vn/gioi-thieu/su-menh-tam-nhin,Sứ mạng - Tầm nhìn,general_info,data\raw\web\2026-05-17\hus.vnu.edu.vn\gioi-thieu__su-menh-tam-nhin\index.html
chunk_8fe3e0e3c3886711b04b,doc_79c87893ab97ac2229d2,0,"Chương trình Thạc sĩ Công nghệ Bán dẫn (chương trình liên kết giữa Trường Đại học Khoa học Tự nhiên, Đại học Quốc gia Hà Nội và Đại học Quốc lập Dương Minh Giao Thông –
Từ năm 2019, Nhà trường đã đang triển khai Chương trình
Thạc sĩ Công nghệ Bán dẫn
theo hình thức liên kết với
Đại học Quốc lập Dương Minh Giao Thông, Đài Loan (National Yang Ming Chiao Tung University - NYCU, Taiwan)
. Đây là chương trình đào tạo đầu tiên tại Việt Nam về lĩnh vực đang rất sôi động này. Học viên sẽ học tập 1 năm tại Trường Đại học Khoa học Tự nhiên, ĐHQGHN và 1 năm tại Đài Loan. Bằng Thạc sĩ do Đại học NYCU cấp.",600,150,https://hus.vnu.edu.vn/hop-tac-va-phat-trien/chuong-trinh-hop-tac/dao-tao-lien-ket,Đào tạo liên kết,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\hop-tac-va-phat-trien__chuong-trinh-hop-tac__dao-tao-lien-ket\index.html
chunk_7703e9d1f711bdeeb483,doc_79c87893ab97ac2229d2,1,". Đây là chương trình đào tạo đầu tiên tại Việt Nam về lĩnh vực đang rất sôi động này. Học viên sẽ học tập 1 năm tại Trường Đại học Khoa học Tự nhiên, ĐHQGHN và 1 năm tại Đài Loan. Bằng Thạc sĩ do Đại học NYCU cấp.
Tham gia chương trình là cơ hội rất tốt để sinh viên có cơ hội học tập về Công nghệ Bán dẫn, một ngành học đang có nhu cầu nhân lực rất lớn trên thế giới và Việt Nam trong 20 năm tới đây. Hơn nữa, Đại học Quốc lập Dương Minh Giao Thông có hợp tác rất mạnh với các Công ty, Tập đoàn về Bán dẫn hàng đầu tại Đài Loan, do vậy, sau khi ra trường, học viên cao học của Chương trình sẽ nhanh chóng trở thành chuyên gia công nghệ toàn cầu và có thể làm việc tại bất kỳ công ty Công nghệ Bán dẫn nào trên thế giới với công việc hấp dẫn và mức lương rất cao.",764,191,https://hus.vnu.edu.vn/hop-tac-va-phat-trien/chuong-trinh-hop-tac/dao-tao-lien-ket,Đào tạo liên kết,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\hop-tac-va-phat-trien__chuong-trinh-hop-tac__dao-tao-lien-ket\index.html
chunk_99824b92d39f539c9fba,doc_79c87893ab97ac2229d2,2,"cầu và có thể làm việc tại bất kỳ công ty Công nghệ Bán dẫn nào trên thế giới với công việc hấp dẫn và mức lương rất cao.
Học viên tham gia Chương trình này có các quyền lợi sau:
Chính phủ Đài Loan tài trợ toàn bộ học phí;
Các hãng công nghiệp Bán dẫn lớn (Micron, Phison, …) tài trợ học bổng sinh hoạt phí (≥10000 Đài tệ/tháng) + vé máy bay 1 chiều sang Đài Loan (TQ);
Sau khi tốt nghiệp, các học viên sẽ làm việc ngay tại các công ty công nghiệp Bán dẫn lớn đã tài trợ, với lương trung bình 40.000-60.000 USD/năm (~1,0-1,5 tỷ VND/năm) tùy vị trí và khả năng, tối thiểu 2 năm.",577,144,https://hus.vnu.edu.vn/hop-tac-va-phat-trien/chuong-trinh-hop-tac/dao-tao-lien-ket,Đào tạo liên kết,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\hop-tac-va-phat-trien__chuong-trinh-hop-tac__dao-tao-lien-ket\index.html
chunk_1319c70b379939c86aba,doc_79c87893ab97ac2229d2,3,"Sau khi tốt nghiệp, các học viên sẽ làm việc ngay tại các công ty công nghiệp Bán dẫn lớn đã tài trợ, với lương trung bình 40.000-60.000 USD/năm (~1,0-1,5 tỷ VND/năm) tùy vị trí và khả năng, tối thiểu 2 năm.
Sinh viên các ngành Khoa học Vật liệu, Vật lý, Kỹ thuật Điện tử và Tin học, Công nghệ Kỹ thuật Hạt nhân, Điện, Điện tử, Vật lý Kỹ thuật, Công nghệ Nano, Tự động hóa, Công nghệ Hóa học, Hóa học,… có tiếng Anh tốt thể tham gia phỏng vấn sơ tuyển và nộp hồ sơ (online) để được xét tuyển vào Chương trình.
Một số hình ảnh Học viên Cao học của Chương trình tại Đài Loan
TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐẠI HỌC QGHN
Trường ĐHKTN ra đời là sự tiếp nối, kế thừa và phát huy truyền thống hơn 55 của Trường ĐHTH Hà Nội - Trường đại học đầu tiên và lớn nhât của đất nước",770,192,https://hus.vnu.edu.vn/hop-tac-va-phat-trien/chuong-trinh-hop-tac/dao-tao-lien-ket,Đào tạo liên kết,lecturer_profile,data\raw\web\2026-05-17\hus.vnu.edu.vn\hop-tac-va-phat-trien__chuong-trinh-hop-tac__dao-tao-lien-ket\index.html
chunk_093e814725ecfccb358b,doc_cecb3ddc9396f577feaa,0,"[page 1]
ĐẠI HỌC QUỐC GIA HÀ NỘI
CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM
TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN
Độc lập - Tự do - Hạnh phúc
HƯỚNG DẪN ĐĂNG KÝ HỒ SƠ XÉT TUYỂN TRỰC TUYẾN
ĐẠI HỌC CHÍNH QUY NĂM 2025
Từ ngày 15/6/2025 đến 17h00 ngày 30/6/2025, Trường Đại học Khoa học Tự nhiên (ĐHKHTN),
Đại học Quốc gia Hà Nội (ĐHQGHN) mở cổng đăng ký xét tuyển trực tuyến các nhóm đối tượng Xét
tuyển thẳng, Ưu tiên xét tuyển theo Quy chế tuyển sinh của Bộ Giáo dục và Đào tạo, Quy chế tuyển sinh
của ĐHQGHN, và Xét tuyển các phương thức khác theo Thông tin tuyển sinh của Trường ĐHKHTN.
Thông báo nộp hồ sơ xét tuyển thẳng, ưu tiên xét tuyển và xét tuyển Tải tại đây.
Địa chỉ đăng ký: xettuyendaihoc.hus.vnu.edu.vn
QR-Code:",710,178,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/06/huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,department,data\raw\pdf\2026-05-17\huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf
chunk_5b462f77754bc265e380,doc_cecb3ddc9396f577feaa,1,"Thông báo nộp hồ sơ xét tuyển thẳng, ưu tiên xét tuyển và xét tuyển Tải tại đây.
Địa chỉ đăng ký: xettuyendaihoc.hus.vnu.edu.vn
QR-Code:
Thí sinh nên chụp hoặc scan các minh chứng cẩn thận và sử dụng trình duyệt trên máy tính để nhập dữ
liệu và nộp minh chứng.
1. Đăng ký tài khoản
Lưu ý: Các thí sinh điền chính xác và đầy đủ thông tin các mục. Số CMND/CCCD và Địa chỉ Email
là của cá nhân thí sinh và đảm bảo đang hoạt động thường xuyên để nhận các thông báo của Nhà
trường kịp thời.
[page 2]
2. Đăng nhập và Xác nhận thông tin
Lưu ý: Các thí sinh xác nhận đã đọc các thông tin để nắm rõ các đối tượng xét tuyển, tiêu chí và
nguyên tắc xét tuyển.
3. Đăng ký hồ sơ xét tuyển
Lưu ý: Sau khi điền thông tin thí sinh cần bấm nút
ở cuối mỗi trang để thực hiện ghi
nhận các thông tin.",780,195,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/06/huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,department,data\raw\pdf\2026-05-17\huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf
chunk_64a712a68bbc03bf3da2,doc_cecb3ddc9396f577feaa,2,"3. Đăng ký hồ sơ xét tuyển
Lưu ý: Sau khi điền thông tin thí sinh cần bấm nút
ở cuối mỗi trang để thực hiện ghi
nhận các thông tin.
3.1. Thông tin cá nhân
Lưu ý: Thí sinh upload đầy đủ Ảnh CCCD/CMTND đúng theo số CCCD/CMTND đã đăng ký tài
khoản Riêng mục “Số báo danh” tại thời điểm đăng ký thí sinh chưa có thì có thể để lại và cập nhật
hồ sơ này trước ngày xx/xx/xxxx.
3.2. Thông tin phục vụ xét tuyển
Lưu ý: Thí sinh điền đầy đủ các thông tin cá nhân đúng theo các giấy tờ tùy thân và lựa chọn chính
xác “Đối tượng ưu tiên” và “Khu vực”.
[page 3]
3.3. Thông tin liên hệ
3.4. Xét tuyển
3.4.1 Đối tượng 1,2,3,4
-
Thí sinh xét tuyển thẳng và ưu tiên xét tuyển theo quy định tại Điều 8 quy chế tuyển sinh
của Bộ GD&ĐT:",717,179,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/06/huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,department,data\raw\pdf\2026-05-17\huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf
chunk_62b78a157a736e65162c,doc_cecb3ddc9396f577feaa,3,"3.4.1 Đối tượng 1,2,3,4
-
Thí sinh xét tuyển thẳng và ưu tiên xét tuyển theo quy định tại Điều 8 quy chế tuyển sinh
của Bộ GD&ĐT:
o Thí sinh khai báo các mục tương ứng với giải thưởng đã đạt theo quy định tuyển sinh.
o File minh chứng bao gồm:
▪
Kết quả học tập 3 năm cấp THPT, học bạ.
▪
Giấy chứng nhận đạt giải thưởng
▪
Thành tích giải thưởng khác (nếu có)
-
Thí sinh tham gia chương trình VNU12+:
o Thí sinh sẽ khai báo thành tích tại mục ""Thành tích khác"": VNU12+
▪
Tích lũy tối thiểu 03 học phần (trong đó có tối thiểu 02 học phần bắt buộc thuộc khối
ngành/ngành dự kiến xét tuyển)
o File minh chứng bao gồm:
▪
Kết quả học tập 3 năm cấp THPT theo tổ hợp môn xét tuyển tương ứng, học bạ.
▪
Kết quả thí sinh đã tích lũy được trong chương trình đào tạo ở bậc đại học (VNU 12+)
▪",780,195,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/06/huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,department,data\raw\pdf\2026-05-17\huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf
chunk_2761499ec9abcf2219a6,doc_cecb3ddc9396f577feaa,4,"Kết quả học tập 3 năm cấp THPT theo tổ hợp môn xét tuyển tương ứng, học bạ.
▪
Kết quả thí sinh đã tích lũy được trong chương trình đào tạo ở bậc đại học (VNU 12+)
▪
Thành tích giải thưởng khác (nếu có)
Lưu ý: Thí sinh chụp ảnh hoặc scan Học bạ cùng các Giấy chứng nhận đạt giải thưởng, Giấy chứng
nhận hoàn thành VNU12+ (đối với thí sinh tham gia chương trình VNU12+) vào cùng 1 file định dạng
*.pdf
[page 4]
3.4.2. Xét tuyển sử dụng chứng chỉ IELTS/TOEFL iBT
3.4.3. Xét tuyển sử dụng chứng chỉ SAT
3.4.4. Xét tuyển sử dụng chứng chỉ ACT
3.4.5. Xét tuyển sử dụng chứng chỉ A-Level
3.4.6. Xét tuyển sử dụng kết quả bài thi ĐGNL (HSA) của ĐHQGHN
3.5. Thông tin chung
Thí sinh cần chuyển đầy đủ lệ phí xét tuyển tương ứng với số phương thức xét tuyển theo quy định",761,190,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/06/huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,department,data\raw\pdf\2026-05-17\huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf
chunk_ef41fb0a89d965d78b50,doc_cecb3ddc9396f577feaa,5,"3.4.6. Xét tuyển sử dụng kết quả bài thi ĐGNL (HSA) của ĐHQGHN
3.5. Thông tin chung
Thí sinh cần chuyển đầy đủ lệ phí xét tuyển tương ứng với số phương thức xét tuyển theo quy định
vào tài khoản của Trường Đại học Khoa học Tự nhiên, Đại học Quốc gia Hà Nội. Sau đó chụp
ảnh minh chứng đã chuyển khoản, chọn ảnh và bấm nút upload để gửi ảnh lên.
Lưu ý: Thí sinh sau khi điền đầy đủ các thông tin cá nhân thì bấm nút để nộp hồ sơ
đăng ký xét tuyển.
[page 5]
4. Các vấn đề khác
4.1. Quên mật khẩu đăng nhập
Lưu ý: Các thí sinh quên mật khẩu đăng nhập điền chính xác Số CMND/CCCD và Email đã đăng ký tài
khoản để được cấp lại mật khẩu.
4.2. Yêu cầu chỉnh sửa hồ sơ
Lưu ý: Các thí sinh đã nộp hồ sơ phát hiện sai sót có thể gửi yêu cầu chỉnh sửa hồ sơ.",747,187,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/06/huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,department,data\raw\pdf\2026-05-17\huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf
chunk_e4eb516c6b8bad208bfa,doc_cecb3ddc9396f577feaa,6,"khoản để được cấp lại mật khẩu.
4.2. Yêu cầu chỉnh sửa hồ sơ
Lưu ý: Các thí sinh đã nộp hồ sơ phát hiện sai sót có thể gửi yêu cầu chỉnh sửa hồ sơ.
Trường hợp không nhận được Email hay các vấn đề phát sinh khác thí sinh liên hệ:
Phòng Đào tạo Trường ĐHKHTN, ĐHQGHN.
Điện thoại: (024)38585279; hotline: 088607452
Email:daotaodaihoc@hus.edu.vn
Địa chỉ: 334 Nguyễn Trãi, Thanh Xuân, Hà Nội",386,96,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/06/huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,department,data\raw\pdf\2026-05-17\huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf
chunk_f95081b3249c78d0e8cd,doc_43723f892a1e4bafbf78,0,"[page 1]
ĐẠI HỌC QUỐC GIA HÀ NỘI
CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM
TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN
Độc lập - Tự do - Hạnh phúc
THÔNG BÁO GIA HẠN ĐĂNG KÝ HỒ SƠ
XÉT TUYỂN TRỰC TUYẾN ĐẠI HỌC CHÍNH QUY NĂM 2025
Do lỗi hệ thống trên phần mềm đăng ký xét tuyển trực tuyến, nhiều thí sinh không thể truy cập
và đăng ký xét tuyển trong ngày 29/6/2025 và 30/6/2025. Để đảm bảo quyền lợi cho các thí sinh, Trường
Đại học Khoa học Tự nhiên (ĐHKHTN), Đại học Quốc gia Hà Nội (ĐHQGHN) thông báo gia hạn thời
gian đăng ký xét tuyển trực tuyến các nhóm đối tượng Xét tuyển thẳng, Ưu tiên xét tuyển theo Quy chế
tuyển sinh của Bộ Giáo dục và Đào tạo, Quy chế tuyển sinh của ĐHQGHN, và Xét tuyển các phương
thức khác theo Thông tin tuyển sinh của Trường ĐHKHTN đến 17h00 ngày 02/7/2025 (thứ Tư).",780,195,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/06/thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf,thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf,announcement,data\raw\pdf\2026-05-17\thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf
chunk_7e051629ef59bdda3050,doc_43723f892a1e4bafbf78,1,"tuyển sinh của Bộ Giáo dục và Đào tạo, Quy chế tuyển sinh của ĐHQGHN, và Xét tuyển các phương
thức khác theo Thông tin tuyển sinh của Trường ĐHKHTN đến 17h00 ngày 02/7/2025 (thứ Tư).
Địa chỉ đăng ký: xettuyendaihoc.hus.vnu.edu.vn
QR-Code:
Lưu ý: Các thí sinh không yêu cầu chỉnh sửa hồ sơ khi sắp hết thời hạn đăng ký (trước 60 phút).
Sau thời hạn trên Hệ thống sẽ khóa và các hồ sơ chưa nộp hoặc đã nộp nhưng gửi yêu cầu chỉnh sửa hồ
sơ là không hợp lệ.
Các vấn đề phát sinh khác thí sinh liên hệ:
Phòng Đào tạo Trường ĐHKHTN, ĐHQGHN.
Điện thoại: (024)38585279; hotline: 088607452
Email:daotaodaihoc@hus.edu.vn
Địa chỉ: 334 Nguyễn Trãi, Thanh Xuân, Hà Nội",656,164,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/06/thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf,thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf,announcement,data\raw\pdf\2026-05-17\thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf
chunk_362c0e71adb4daa90e77,doc_7c3d2702b97907d93c78,0,"[page 1]
1
[page 2]
MÔ TẢ CHI TIẾT
Các bước hoàn thiện hồ sơ nội trú
Tài khoản: Mã học sinh
Mật khẩu: 0834182182
Phụ lục 01
2
[page 3]
Phụ lục 01
3
[page 4]
Ghi chú:
- Địa chỉ thường trú: Điền theo đơn vị hành chính cũ
- Địa chỉ tiết: Điền theo đơn vị hành chính mới
- Mục Lớp: Tạm điền “QH2025”
Ảnh chân
dung 4x6
Phụ lục 01
[page 5]
HS chọn loại
phòng MT_A5
hoặc MT_N2a
Mức giá chính thức
của năm học 2025-2026
KTX sẽ cập nhật trên Biên lai
trước ngày 31/7/2025
Phụ lục 01
5
[page 6]
Phụ lục 01
6
[page 7]
Phụ lục 01
7
[page 8]
HỒ SƠ MẪU
Hoàng Thị Thu Hương
Số 182 Phường Phù Đổng, Thành phố Gia Lai, tình Gia Lai
QH 2024
QH 2024
2028
8
15/8/2006
THPT Chuyên KHTN
Hóa học
Khoa học Tự nhiện",690,172,https://hus.vnu.edu.vn/DATA/IMAGES/2025/08/04.-huong-dan-sv-dang-ki-ktx.pdf,th«ng b¸o cña ban qun lý ký tóc x¸ MÔ tr×,unknown,data\raw\pdf\2026-05-17\04.-huong-dan-sv-dang-ki-ktx.pdf
chunk_9645eaa72a18df1bb89e,doc_44255159780aab8e1475,0,"[page 1]
1
ĐẠI HỌC QUỐC GIA HÀ NỘI
CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM
TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN
Độc lập - Tự do - Hạnh phúc
DỰ THẢO
THÔNG TIN TUYỂN SINH ĐẠI HỌC CHÍNH QUY NĂM 2026
(Kèm theo Công văn số 4553/ĐHKHTN-ĐT ngày 05/12/2025 của Trường ĐHKHTN
về việc xây dựng thông tin tuyển sinh đại học chính quy năm 2026)
I. THÔNG TIN CHUNG
1. Tên cơ sở đào tạo
- Tên Trường:
+ Tiếng Việt: Trường Đại học Khoa học Tự nhiên, Đại học Quốc gia Hà Nội
+ Tiếng Anh: VNU University of Science
- Tên viết tắt:
+ Tiếng Việt: Trường ĐHKHTN, ĐHQGHN
+ Tiếng Anh: VNU-HUS
- Đơn vị chủ quản: Đại học Quốc gia Hà Nội (ĐHQGHN).
2. Mã Trường ĐHKHTN trong tuyển sinh: QHT
3. Địa chỉ các trụ sở (trụ sở chính và phân hiệu)
- Số 334 Nguyễn Trãi, Phường Thanh Xuân, Hà Nội (Trụ sở chính)",769,192,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2026/03/9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,lecturer_profile,data\raw\pdf\2026-05-17\9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf
chunk_62bf366edd72a526380f,doc_44255159780aab8e1475,1,"2. Mã Trường ĐHKHTN trong tuyển sinh: QHT
3. Địa chỉ các trụ sở (trụ sở chính và phân hiệu)
- Số 334 Nguyễn Trãi, Phường Thanh Xuân, Hà Nội (Trụ sở chính)
- Số 19 Lê Thánh Tông, Phường Hoàn Kiếm, Hà Nội
- Số 182 Lương Thế Vinh, Phường Thanh Xuân, Hà Nội.
4. Địa chỉ trang thông tin điện tử của Trường ĐHKHTN
- Địa chỉ trang web: https://hus.vnu.edu.vn/
- Email: tuvantuyensinh@hus.edu.vn
- Địa chỉ các trang mạng xã hội của Trường ĐHKHTN
+ Facebook
: https://www.facebook.com/HusFanpage
+ Youtube
: https://www.youtube.com/@vnuhus
+ Zalo
: https://zalo.me/vnuhus
+ Tiktok
: https://www.tiktok.com/@dhkhtn_hus
5. Số điện thoại liên hệ tuyển sinh
- Hotline: 0886074527; Điện thoại: 024 38585279;
- Fax: 024 38583061.
6. Địa chỉ công khai quy chế tuyển sinh; đề án thi, quy chế thi tuyển sinh",789,197,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2026/03/9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,lecturer_profile,data\raw\pdf\2026-05-17\9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf
chunk_9324cd1305ac031a244b,doc_44255159780aab8e1475,2,"- Hotline: 0886074527; Điện thoại: 024 38585279;
- Fax: 024 38583061.
6. Địa chỉ công khai quy chế tuyển sinh; đề án thi, quy chế thi tuyển sinh
- Địa chỉ trang web: https://tuyensinh.hus.vnu.edu.vn
7. Địa chỉ công khai các thông tin về hoạt động của cơ sở đào tạo
Thông tin chương trình đào tạo; ngành đào tạo; đội ngũ giảng viên, cán bộ quản lý; cơ
sở vật chất; quy mô đào tạo; tỉ lệ sinh viên có việc làm; kế hoạch tuyển sinh các ngành, hình
[page 2]
2
thức, trình độ đào tạo… được công khai trên trang thông tin điện tử củaTrường ĐHKHTN tại
https://hus.vnu.edu.vn/ba-cong-khai.html và https://hus.vnu.edu.vn/.
II. TUYỂN SINH ĐÀO TẠO ĐẠI HỌC CHÍNH QUY
1. Phạm vi và Đối tượng tuyển sinh
Tuyển sinh trong cả nước và quốc tế; đối tượng theo Quy chế tuyển sinh của Bộ
GD&ĐT và ĐHQGHN.",784,196,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2026/03/9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,lecturer_profile,data\raw\pdf\2026-05-17\9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf
chunk_0253e4e890bc1e805002,doc_44255159780aab8e1475,3,"1. Phạm vi và Đối tượng tuyển sinh
Tuyển sinh trong cả nước và quốc tế; đối tượng theo Quy chế tuyển sinh của Bộ
GD&ĐT và ĐHQGHN.
2. Phương thức tuyển sinh
Trường ĐHKHTN sử dụng 6 phương thức xét tuyển để tuyển sinh các chương trình đào
tạo (CTĐT). Cụ thể như sau:
- Phương thức 1. Xét tuyển thẳng theo quy định của Quy chế tuyển sinh (Điều 8)
- Phương thức 2. Xét kết quả thi tốt nghiệp THPT năm 2026
- Phương thức 3. Xét kết quả thi đánh giá năng lực (ĐGNL)
- Phương thức 4. Sử dụng chứng chỉ quốc tế SAT để xét tuyển.
- Phương thức 5. Kết hợp kết quả thi tốt nghiệp THPT với chứng chỉ quốc tế để xét tuyển
- Phương thức 6. Sử dụng phương thức khác:
Trường ĐHKHTN xét tuyển các thí sinh diện hiệp định, diện dự bị đại học, xét tuyển
theo Quy chế tuyển sinh, Hướng dẫn tuyển sinh của ĐHQGHN.
TT
Mã",798,200,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2026/03/9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,lecturer_profile,data\raw\pdf\2026-05-17\9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf
chunk_0e5eb7e9a5ace0022ec0,doc_44255159780aab8e1475,4,"Trường ĐHKHTN xét tuyển các thí sinh diện hiệp định, diện dự bị đại học, xét tuyển
theo Quy chế tuyển sinh, Hướng dẫn tuyển sinh của ĐHQGHN.
TT
Mã
ngành xét
tuyển
Tên ngành xét tuyển
Mã tổ hợp theo phương thức
Xét kết quả thi tốt nghiệp THPT năm 2026
1
QHT01
Toán học
A00; A01; C01; D07; D08; X26
2
QHT02
Toán tin
A00; A01; C01; D07; D08; X26
3
QHT98
Khoa học máy tính và
thông tin
A00; A01; C01; D07; D08; X26
4
QHT93
Khoa học dữ liệu
A00; A01; C01; D07; D08; X26
5
QHT03
Vật lý học
A00; A01; A02; B00; C01; C02; D07; X06
6
QHT04
Khoa học vật liệu
A00; A01; A02; B00; C01; C02; D07; X06
7
QHT99
Công nghệ Bán dẫn (thuộc
ngành Khoa học vật liệu)
A00; A01; A02; B00; C01; C02; D07; X06
8
QHT05
Công nghệ kỹ thuật hạt
nhân
A00; A01; A02; B00; C01; C02; D07; X06
[page 3]
3
TT
Mã
ngành xét
tuyển",792,198,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2026/03/9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,lecturer_profile,data\raw\pdf\2026-05-17\9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf
